onset	duration	nwb_table	crosstalk_dir	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_violation_history	HistorySection_hit_history_left	HistorySection_hit_history_right	HistorySection_side_history	HistorySection_result_history	HistorySection_hit_history_task	HistorySection_hit_history_stage	state_type
4600.26551	5.7760159999997995	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0		1.0			r	3.0	1.0	1.0	
4600.26551	5.7760159999997995	states																			"   state_name
id           
0     state_0"
4600.26551	0.016000999999960186	states																			"          state_name
id                  
1   sending_trialnum"
4600.281511	1.940494999999828	states																			"        state_name
id                
3   wait_for_cpoke"
4602.222006	0.10050000000046566	states																			"     state_name
id             
4   nic_prestim"
4602.322506	0.7150050000000192	states																			"   state_name
id           
5       cpoke"
4603.037511	3.0004949999993187	states																			"         state_name
id                 
12  nic_error_state"
4606.038006	0.0035200000002078013	states																			"        state_name
id                
14  clean_up_state"
4606.042006	3.1159999999999854	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
4606.042006	3.1159999999999854	states																			"   state_name
id           
0     state_0"
4606.042006	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4606.058006	0.2855019999997239	states																			"        state_name
id                
3   wait_for_cpoke"
4606.343508	0.10001999999985856	states																			"     state_name
id             
4   nic_prestim"
4606.443528	1.00047799999993	states																			"   state_name
id           
5       cpoke"
4607.444006	0.31351700000050187	states																			"       state_name
id               
6   wait_for_cout"
4607.757523	0.356988999999885	states																			"        state_name
id                
7   wait_for_spoke"
4608.114512	0.0004939999998896383	states																			"   state_name
id           
8   hit_state"
4608.115006	0.19949999999971624	states																			"    state_name
id            
9   hit_state2"
4608.314506	0.003500000000713044	states																			"        state_name
id                
14  clean_up_state"
4608.318006	0.839999999999236	states																			"                state_name
id                        
2   check_next_trial_ready"
4609.158511	5.62349500000073	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
4609.158511	5.62349500000073	states																			"   state_name
id           
0     state_0"
4609.158511	0.0160040000000663	states																			"          state_name
id                  
1   sending_trialnum"
4609.174515	3.0270040000004883	states																			"        state_name
id                
3   wait_for_cpoke"
4612.201519	0.10048699999970268	states																			"     state_name
id             
4   nic_prestim"
4612.302006	1.0	states																			"   state_name
id           
5       cpoke"
4613.302006	0.2610160000003816	states																			"       state_name
id               
6   wait_for_cout"
4613.563022	0.3834839999999531	states																			"        state_name
id                
7   wait_for_spoke"
4613.946506	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
4613.947006	0.15200000000004366	states																			"    state_name
id            
9   hit_state2"
4614.099006	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
4614.102506	0.6795000000001892	states																			"                state_name
id                        
2   check_next_trial_ready"
4614.782506	4.567500000000109	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
4614.782506	4.567500000000109	states																			"   state_name
id           
0     state_0"
4614.782506	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4614.798506	1.8550020000002405	states																			"        state_name
id                
3   wait_for_cpoke"
4616.653508	0.10000199999922188	states																			"     state_name
id             
4   nic_prestim"
4616.75351	1.0004960000005667	states																			"   state_name
id           
5       cpoke"
4617.754006	0.18800000000010186	states																			"       state_name
id               
6   wait_for_cout"
4617.942006	0.38950800000020536	states																			"        state_name
id                
7   wait_for_spoke"
4618.331514	0.0004979999994247919	states																			"   state_name
id           
8   hit_state"
4618.332012	0.19750100000055681	states																			"    state_name
id            
9   hit_state2"
4618.529513	0.0034929999992527883	states																			"        state_name
id                
14  clean_up_state"
4618.533006	0.8170000000000073	states																			"                state_name
id                        
2   check_next_trial_ready"
4619.350506	6.688000000000102	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
4619.350506	6.688000000000102	states																			"   state_name
id           
0     state_0"
4619.350506	0.016000000000531145	states																			"          state_name
id                  
1   sending_trialnum"
4619.366506	4.227514999999585	states																			"        state_name
id                
3   wait_for_cpoke"
4623.594021	0.1004849999999351	states																			"     state_name
id             
4   nic_prestim"
4623.694506	1.0005000000001019	states																			"   state_name
id           
5       cpoke"
4624.695006	0.1959999999999127	states																			"       state_name
id               
6   wait_for_cout"
4624.891006	0.3225060000004305	states																			"        state_name
id                
7   wait_for_spoke"
4625.213512	0.0004939999998896383	states																			"   state_name
id           
8   hit_state"
4625.214006	0.19399999999950523	states																			"    state_name
id            
9   hit_state2"
4625.408006	0.0035060000000157743	states																			"        state_name
id                
14  clean_up_state"
4625.411512	0.6269940000001952	states																			"                state_name
id                        
2   check_next_trial_ready"
4626.039006	8.607500000000073	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
4626.039006	8.607500000000073	states																			"   state_name
id           
0     state_0"
4626.039006	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
4626.055006	3.1650030000000697	states																			"        state_name
id                
3   wait_for_cpoke"
4629.220009	0.10049700000035955	states																			"     state_name
id             
4   nic_prestim"
4629.320506	1.0000090000003183	states																			"   state_name
id           
5       cpoke"
4630.320515	0.12499399999978777	states																			"       state_name
id               
6   wait_for_cout"
4630.445509	0.4540070000002743	states																			"        state_name
id                
7   wait_for_spoke"
4630.899516	0.0004989999997633277	states																			"   state_name
id           
8   hit_state"
4630.900015	0.19049099999938335	states																			"    state_name
id            
9   hit_state2"
4631.090506	0.003500000000713044	states																			"        state_name
id                
14  clean_up_state"
4631.094006	3.5524999999997817	states																			"                state_name
id                        
2   check_next_trial_ready"
4634.647006	3.1845119999998133	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0			
4634.647006	3.1845119999998133	states																			"   state_name
id           
0     state_0"
4634.647006	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
